Date,Time,Obs Wind Speed,Obs Wind Direction,Wind Speed,Wind Direction
4/4/2017,0:00,7.0,306.0,6.3,172.0
4/4/2017,1:00,7.2,185.0,7.3,179.7
4/4/2017,2:00,7.1,244.3,6.9,194.9
4/4/2017,3:00,6.6,62.2,6.6,208.4
4/4/2017,4:00,6.7,187.7,6.1,206.1
4/4/2017,5:00,7.1,188.5,5.8,198.5
4/4/2017,6:00,7.4,251.4,6.1,197.2
4/4/2017,7:00,7.7,248.1,6.6,190.0
4/4/2017,8:00,7.7,194.3,6.8,202.7
4/4/2017,9:00,8.7,253.9,7.6,206.2
4/4/2017,10:00,9.3,204.8,8.7,210.0
4/4/2017,11:00,9.2,195.7,9.2,209.0
4/4/2017,12:00,10.1,253.1,9.7,210.0
4/4/2017,13:00,9.1,198.7,9.5,208.5
4/4/2017,14:00,9.6,195.5,9.2,210.4
4/4/2017,15:00,8.4,256.0,8.5,217.9
4/4/2017,16:00,7.5,198.4,7.4,226.1
4/4/2017,17:00,5.6,198.4,6.4,227.6
4/4/2017,18:00,2.8,220.6,4.2,223.5
4/4/2017,19:00,2.2,285.2,3.8,232.5
4/4/2017,20:00,1.8,218.4,4.0,235.0
4/4/2017,21:00,0.7,235.0,3.4,226.8
4/4/2017,22:00,1.1,47.1,2.3,211.5
4/4/2017,23:00,2.2,51.0,2.0,202.2
4/5/2017,0:00,2.6,38.6,2.6,212.2
4/5/2017,1:00,2.8,24.8,2.0,204.6
4/5/2017,2:00,3.6,21.1,2.0,213.7
4/5/2017,3:00,3.6,8.6,1.0,184.7
4/5/2017,4:00,3.2,11.2,1.1,46.7
4/5/2017,5:00,3.8,11.4,3.8,27.5
4/5/2017,6:00,5.5,15.2,5.4,30.9
4/5/2017,7:00,5.3,28.3,6.1,31.6
4/5/2017,8:00,6.0,31.4,6.2,29.8
4/5/2017,9:00,3.5,37.0,6.6,34.7
4/5/2017,10:00,1.9,41.3,6.9,38.9
4/5/2017,11:00,2.2,117.0,5.8,42.2
4/5/2017,12:00,3.8,358.1,3.6,56.1
4/5/2017,13:00,NaN,,1.3,35.5
4/5/2017,14:00,NaN,,1.1,342.7
4/5/2017,15:00,NaN,,1.6,304.9
4/5/2017,16:00,NaN,,2.3,284.3
4/5/2017,17:00,6.2,228.6,3.1,292.7
4/5/2017,18:00,7.2,218.4,3.7,325.6
4/5/2017,19:00,3.9,280.6,4.1,356.3
4/5/2017,20:00,2.6,48.7,5.4,13.8
4/5/2017,21:00,1.4,92.4,6.0,36.9
4/5/2017,22:00,1.7,80.7,5.9,42.8
4/5/2017,23:00,1.1,316.9,4.8,37.6
4/6/2017,0:00,1.0,121.0,3.5,45.4
4/6/2017,1:00,2.3,48.6,0.5,201.6
4/6/2017,2:00,1.1,98.8,0.9,215.7
4/6/2017,3:00,1.8,31.6,1.5,200.2
4/6/2017,4:00,2.5,15.0,1.2,191.0
4/6/2017,5:00,2.4,22.6,2.6,122.6
4/6/2017,6:00,1.0,53.1,2.0,33.4
4/6/2017,7:00,0.8,351.3,2.5,341.3
4/6/2017,8:00,1.5,267.6,3.0,37.5
4/6/2017,9:00,1.0,73.8,0.7,327.1
4/6/2017,10:00,2.1,50.0,1.6,48.0
4/6/2017,11:00,1.3,53.7,1.1,325.2
4/6/2017,12:00,2.2,74.8,1.6,283.3
4/6/2017,13:00,3.2,32.6,4.5,267.0
4/6/2017,14:00,2.5,32.5,4.9,281.8
4/6/2017,15:00,3.6,339.1,6.4,292.5
4/6/2017,16:00,6.5,310.5,8.3,293.6
4/6/2017,17:00,5.8,301.0,7.7,298.9
4/6/2017,18:00,5.6,293.7,6.7,303.7
4/6/2017,19:00,4.2,348.2,6.0,307.1
4/6/2017,20:00,3.4,5.1,6.4,306.4
4/6/2017,21:00,2.6,23.4,6.2,309.6
4/6/2017,22:00,3.7,290.7,6.2,309.5
4/6/2017,23:00,2.7,295.7,5.6,315.4
4/7/2017,0:00,1.3,326.6,6.8,328.8
4/7/2017,1:00,2.1,276.1,5.4,332.2
4/7/2017,2:00,1.6,351.6,4.0,331.5
4/7/2017,3:00,1.7,43.9,3.9,317.9
4/7/2017,4:00,1.8,356.3,4.0,318.0
4/7/2017,5:00,3.5,249.9,2.6,338.6
4/7/2017,6:00,3.6,301.0,1.5,12.4
4/7/2017,7:00,2.1,252.1,1.4,31.4
4/7/2017,8:00,1.3,198.8,0.6,172.5
4/7/2017,9:00,2.7,98.6,1.0,187.7
4/7/2017,10:00,4.1,167.5,2.4,204.7
4/7/2017,11:00,4.9,359.2,4.1,212.1
4/7/2017,12:00,6.3,198.7,5.0,216.5
4/7/2017,13:00,6.7,8.1,5.5,220.3
4/7/2017,14:00,5.3,299.6,6.7,226.1
4/7/2017,15:00,2.8,282.6,7.9,236.1
4/7/2017,16:00,2.3,239.4,8.4,242.2
4/7/2017,17:00,2.4,262.7,8.3,245.3
4/7/2017,18:00,4.1,279.4,8.3,250.0
4/7/2017,19:00,3.1,221.4,6.7,265.3
4/7/2017,20:00,5.0,303.7,6.8,285.9
4/7/2017,21:00,2.5,314.4,7.0,315.8
4/7/2017,22:00,1.7,49.3,7.3,332.5
4/7/2017,23:00,2.6,333.0,9.0,335.9
4/8/2017,0:00,2.5,81.7,9.9,333.4
4/8/2017,1:00,3.1,331.5,10.2,343.6
4/8/2017,2:00,3.0,46.9,9.2,359.0
4/8/2017,3:00,6.2,334.4,7.1,18.9
4/8/2017,4:00,3.3,28.9,4.9,65.5
4/8/2017,5:00,7.7,8.5,1.7,14.1
4/8/2017,6:00,10.5,5.6,0.5,266.1
4/8/2017,7:00,6.5,0.9,1.0,271.6
4/8/2017,8:00,7.2,17.7,1.3,309.4
4/8/2017,9:00,4.7,26.0,3.5,314.2
4/8/2017,10:00,6.5,1.8,3.3,316.9
4/8/2017,11:00,5.2,11.6,3.3,317.7
4/8/2017,12:00,5.7,25.0,3.8,317.1
4/8/2017,13:00,5.6,27.5,4.6,320.4
4/8/2017,14:00,4.4,31.8,5.6,321.5
4/8/2017,15:00,2.9,356.1,7.0,320.1
4/8/2017,16:00,6.3,309.0,7.8,320.7
4/8/2017,17:00,8.5,317.2,7.9,326.0
4/8/2017,18:00,9.9,324.4,8.0,329.0
4/8/2017,19:00,9.5,331.9,9.2,329.1
4/8/2017,20:00,10.3,341.4,10.8,338.9
4/8/2017,21:00,6.1,41.6,11.9,349.1
4/8/2017,22:00,10.5,356.4,11.7,5.6
4/8/2017,23:00,12.3,1.4,8.7,33.1
4/9/2017,0:00,9.9,6.3,9.1,20.7
4/9/2017,1:00,6.3,22.8,7.0,34.8
4/9/2017,2:00,5.8,16.0,6.5,33.9
4/9/2017,3:00,4.6,10.6,6.0,34.1
4/9/2017,4:00,3.8,356.3,5.8,39.8
4/9/2017,5:00,5.2,355.4,5.4,40.7
4/9/2017,6:00,6.5,358.2,5.4,40.7
4/9/2017,7:00,5.4,28.1,5.4,38.4
4/9/2017,8:00,6.0,43.4,5.0,38.6
4/9/2017,9:00,7.9,41.9,5.4,41.4
4/9/2017,10:00,6.7,36.2,5.6,40.4
4/9/2017,11:00,6.8,33.6,6.2,41.9
4/9/2017,12:00,8.9,37.6,6.3,44.4
4/9/2017,13:00,11.1,39.0,6.2,43.5
4/9/2017,14:00,12.0,29.6,6.2,41.7
4/9/2017,15:00,13.3,33.3,6.1,41.0
4/9/2017,16:00,12.7,24.5,6.5,38.7
4/9/2017,17:00,14.2,26.9,7.7,37.8
4/9/2017,18:00,14.0,21.8,8.9,38.8
4/9/2017,19:00,14.0,28.1,11.4,35.6
4/9/2017,20:00,14.0,21.8,13.2,34.3
4/9/2017,21:00,14.6,24.5,13.3,34.9
4/9/2017,22:00,13.5,24.4,13.7,35.4
4/9/2017,23:00,10.4,28.3,13.4,35.5
4/10/2017,0:00,8.9,36.9,12.5,32.4
4/10/2017,1:00,11.0,28.4,11.3,31.2
4/10/2017,2:00,12.0,22.4,10.9,30.7
4/10/2017,3:00,12.1,21.1,11.3,31.2
4/10/2017,4:00,11.4,21.0,11.8,31.2
4/10/2017,5:00,12.4,23.7,11.6,30.8
4/10/2017,6:00,13.1,26.8,11.5,31.4
4/10/2017,7:00,12.8,27.8,11.5,30.0
4/10/2017,8:00,13.7,32.5,10.8,29.5
4/10/2017,9:00,14.3,27.4,10.9,30.6
4/10/2017,10:00,14.2,30.6,11.0,33.2
4/10/2017,11:00,12.3,26.5,10.7,36.6
4/10/2017,12:00,11.0,32.1,10.2,37.9
4/10/2017,13:00,9.5,33.1,9.8,39.1
4/10/2017,14:00,8.5,38.8,9.9,38.9
4/10/2017,15:00,8.4,35.1,10.5,37.9
4/10/2017,16:00,9.1,27.0,11.3,36.4
4/10/2017,17:00,12.7,24.3,11.6,38.0
4/10/2017,18:00,13.4,24.8,11.1,41.2
4/10/2017,19:00,11.0,32.6,11.7,42.7
4/10/2017,20:00,9.2,46.2,12.1,39.2
4/10/2017,21:00,10.0,46.5,12.3,33.5
4/10/2017,22:00,10.4,41.4,11.3,33.2
4/10/2017,23:00,12.2,42.0,9.7,30.8
4/11/2017,0:00,10.1,41.1,9.7,32.8
4/11/2017,1:00,7.6,27.3,8.7,32.0
4/11/2017,2:00,8.2,27.0,8.7,32.2
4/11/2017,3:00,8.3,28.5,8.6,30.5
4/11/2017,4:00,7.0,21.6,8.5,30.9
4/11/2017,5:00,6.5,15.4,8.6,31.4
4/11/2017,6:00,6.1,16.5,8.6,30.1
4/11/2017,7:00,6.2,5.1,8.4,30.0
4/11/2017,8:00,7.4,26.0,7.7,26.4
4/11/2017,9:00,7.1,23.3,7.5,25.2
4/11/2017,10:00,5.4,13.2,7.3,28.1
4/11/2017,11:00,4.1,12.3,6.8,31.3
4/11/2017,12:00,3.6,28.1,6.1,35.8
4/11/2017,13:00,4.5,29.7,5.7,38.0
4/11/2017,14:00,5.3,34.7,5.1,39.1
4/11/2017,15:00,5.1,29.9,4.6,42.1
4/11/2017,16:00,4.3,29.6,4.3,47.9
4/11/2017,17:00,4.0,28.3,4.2,39.5
4/11/2017,18:00,3.8,26.0,4.4,346.4
4/11/2017,19:00,5.0,14.5,5.2,13.7
4/11/2017,20:00,4.1,357.5,6.4,35.8
4/11/2017,21:00,3.2,5.5,7.1,38.7
4/11/2017,22:00,2.7,16.7,7.5,40.0
4/11/2017,23:00,6.3,25.9,7.5,35.2
4/12/2017,0:00,6.3,37.7,6.7,34.1
4/12/2017,1:00,5.9,28.6,6.9,36.3
4/12/2017,2:00,5.8,33.6,7.0,36.8
4/12/2017,3:00,6.0,22.5,6.8,35.3
4/12/2017,4:00,3.3,46.8,6.8,34.3
4/12/2017,5:00,3.7,95.3,6.6,32.9
4/12/2017,6:00,6.8,1.3,6.6,31.2
4/12/2017,7:00,8.1,189.1,6.5,32.3
4/12/2017,8:00,6.5,187.1,5.3,29.2
4/12/2017,9:00,6.7,191.3,4.3,35.3
4/12/2017,10:00,5.7,194.0,2.4,58.1
4/12/2017,11:00,5.1,194.9,1.0,177.4
4/12/2017,12:00,3.9,253.3,2.3,196.7
4/12/2017,13:00,3.7,209.5,2.9,202.4
4/12/2017,14:00,5.2,243.4,2.2,223.6
4/12/2017,15:00,5.9,244.6,1.5,11.6
4/12/2017,16:00,5.9,108.2,4.2,14.6
4/12/2017,17:00,2.2,253.3,4.8,352.4
4/12/2017,18:00,5.4,31.4,5.6,341.2
4/12/2017,19:00,6.3,21.6,7.3,30.9
4/12/2017,20:00,7.4,21.5,8.4,43.2
4/12/2017,21:00,7.1,26.0,9.0,37.8
4/12/2017,22:00,6.7,23.2,9.0,32.9
4/12/2017,23:00,9.0,32.0,8.3,33.0
4/13/2017,0:00,6.8,18.3,8.2,30.9
4/13/2017,1:00,6.5,17.1,7.9,35.5
4/13/2017,2:00,6.2,12.2,8.2,37.1
4/13/2017,3:00,7.2,20.6,8.3,36.1
4/13/2017,4:00,8.2,24.1,7.8,35.4
4/13/2017,5:00,8.9,29.5,7.9,35.6
4/13/2017,6:00,9.5,29.3,8.3,34.1
4/13/2017,7:00,8.3,32.0,8.1,31.3
4/13/2017,8:00,6.8,25.3,7.7,30.5
4/13/2017,9:00,8.1,25.9,8.0,32.4
4/13/2017,10:00,6.6,19.0,8.3,36.9
4/13/2017,11:00,7.4,20.8,8.1,38.1
4/13/2017,12:00,7.0,26.0,7.4,40.7
4/13/2017,13:00,7.0,25.3,6.9,41.7
4/13/2017,14:00,6.7,31.1,6.7,44.1
4/13/2017,15:00,6.0,31.4,7.0,42.6
4/13/2017,16:00,6.6,15.9,7.4,33.5
4/13/2017,17:00,7.2,12.9,8.6,25.2
4/13/2017,18:00,9.3,24.4,9.0,38.0
4/13/2017,19:00,12.0,27.7,9.9,48.4
4/13/2017,20:00,11.3,33.2,11.8,43.3
4/13/2017,21:00,11.5,39.2,12.4,36.8
4/13/2017,22:00,9.3,43.1,12.6,35.1
4/13/2017,23:00,5.6,39.4,12.4,32.7
4/14/2017,0:00,6.1,34.8,12.2,32.7
4/14/2017,1:00,6.7,40.4,12.1,34.3
4/14/2017,2:00,6.9,32.1,13.1,35.5
4/14/2017,3:00,8.2,21.0,13.9,34.7
4/14/2017,4:00,10.4,30.9,14.7,34.8
4/14/2017,5:00,8.1,26.1,14.5,35.0
4/14/2017,6:00,6.9,29.1,14.2,33.2
4/14/2017,7:00,8.0,31.5,14.5,32.0
4/14/2017,8:00,9.7,24.9,13.6,30.7
4/14/2017,9:00,8.4,30.6,13.3,32.2
4/14/2017,10:00,7.0,26.3,12.9,35.4
4/14/2017,11:00,8.3,36.9,11.8,36.4
4/14/2017,12:00,7.5,40.3,11.0,35.9
4/14/2017,13:00,7.3,19.9,10.2,34.9
4/14/2017,14:00,7.4,5.6,10.0,33.2
4/14/2017,15:00,7.8,13.7,10.2,32.0
4/14/2017,16:00,7.4,10.4,10.7,32.4
4/14/2017,17:00,7.2,358.8,11.0,33.3
4/14/2017,18:00,5.9,358.0,10.9,35.4
4/14/2017,19:00,6.0,351.2,11.1,33.7
4/14/2017,20:00,7.5,357.9,11.5,34.7
4/14/2017,21:00,9.0,6.1,12.4,37.0
4/14/2017,22:00,8.4,6.1,13.2,36.9
4/14/2017,23:00,7.4,13.2,13.2,34.8
4/15/2017,0:00,8.5,23.7,10.2,32.5
4/15/2017,1:00,9.9,21.0,9.6,30.5
4/15/2017,2:00,8.3,19.8,8.3,32.7
4/15/2017,3:00,7.2,30.2,7.9,33.9
4/15/2017,4:00,5.7,25.5,7.7,34.2
4/15/2017,5:00,6.0,32.5,7.7,34.0
4/15/2017,6:00,5.7,26.5,7.7,33.2
4/15/2017,7:00,4.6,8.8,7.2,32.9
4/15/2017,8:00,3.4,4.6,5.9,30.1
4/15/2017,9:00,2.4,22.2,5.4,34.4
4/15/2017,10:00,1.0,40.8,5.4,33.9
4/15/2017,11:00,1.5,8.5,5.2,35.9
4/15/2017,12:00,1.4,11.3,4.8,40.8
4/15/2017,13:00,2.9,29.3,3.7,49.2
4/15/2017,14:00,1.8,336.1,2.1,79.0
4/15/2017,15:00,2.1,324.2,0.8,56.2
4/15/2017,16:00,2.0,306.7,2.0,4.0
4/15/2017,17:00,2.5,327.3,4.0,339.8
4/15/2017,18:00,3.3,315.8,5.3,320.7
4/15/2017,19:00,3.4,314.2,6.5,332.2
4/15/2017,20:00,2.2,323.8,5.3,347.8
4/15/2017,21:00,1.0,28.9,3.8,7.2
4/15/2017,22:00,0.8,355.9,3.3,24.2
4/15/2017,23:00,1.9,209.6,2.8,37.7
4/16/2017,0:00,2.8,59.0,1.0,202.2
4/16/2017,1:00,2.6,7.0,2.3,212.3
4/16/2017,2:00,5.0,312.9,3.3,206.3
4/16/2017,3:00,6.3,198.0,3.6,203.0
4/16/2017,4:00,7.0,247.0,3.7,205.0
4/16/2017,5:00,6.1,194.5,3.7,206.2
4/16/2017,6:00,6.3,190.1,3.6,206.0
4/16/2017,7:00,6.6,194.4,3.7,203.3
4/16/2017,8:00,6.8,200.3,3.8,206.2
4/16/2017,9:00,6.0,199.0,5.0,203.0
4/16/2017,10:00,7.5,201.1,6.1,201.4
4/16/2017,11:00,8.5,200.5,7.3,201.9
4/16/2017,12:00,8.6,194.6,8.5,209.9
4/16/2017,13:00,10.5,257.5,9.7,212.8
4/16/2017,14:00,11.2,208.2,10.3,215.7
4/16/2017,15:00,12.3,207.8,10.1,215.5
4/16/2017,16:00,12.6,208.4,10.4,215.6
4/16/2017,17:00,12.7,207.9,11.0,215.8
4/16/2017,18:00,13.8,212.4,10.6,217.8
4/16/2017,19:00,12.6,210.1,10.2,220.7
4/16/2017,20:00,12.3,204.6,10.3,221.0
4/16/2017,21:00,12.4,207.5,9.5,216.8
4/16/2017,22:00,11.0,203.6,8.4,208.0
4/16/2017,23:00,10.1,201.8,8.1,197.2
4/17/2017,0:00,10.4,201.7,9.8,188.5
4/17/2017,1:00,9.1,207.3,8.8,185.8
4/17/2017,2:00,10.0,195.4,8.1,183.1
4/17/2017,3:00,9.7,199.6,8.2,184.6
4/17/2017,4:00,10.5,194.4,8.8,183.3
4/17/2017,5:00,10.1,187.3,9.3,181.8
4/17/2017,6:00,10.3,188.9,9.3,182.0
4/17/2017,7:00,10.6,189.0,8.8,187.1
4/17/2017,8:00,10.7,190.3,8.5,195.3
4/17/2017,9:00,10.7,192.7,9.3,197.7
4/17/2017,10:00,11.7,195.8,10.3,196.7
4/17/2017,11:00,12.3,193.4,11.2,200.5
4/17/2017,12:00,12.9,191.0,12.3,213.0
4/17/2017,13:00,13.8,193.2,13.5,212.2
4/17/2017,14:00,13.0,201.1,13.4,210.1
4/17/2017,15:00,13.4,205.0,12.4,212.3
4/17/2017,16:00,13.9,204.0,11.1,216.2
4/17/2017,17:00,14.5,210.5,10.8,217.7
4/17/2017,18:00,13.5,207.3,9.7,217.9
4/17/2017,19:00,12.3,204.9,8.6,215.3
4/17/2017,20:00,13.1,205.8,7.8,207.9
4/17/2017,21:00,15.4,222.7,7.5,201.0
4/17/2017,22:00,13.0,255.1,8.4,203.2
4/17/2017,23:00,10.9,189.4,9.1,202.6
4/18/2017,0:00,8.0,192.7,11.8,183.9
4/18/2017,1:00,7.3,196.6,12.5,182.4
4/18/2017,2:00,6.8,192.3,13.2,183.5
4/18/2017,3:00,7.0,247.5,14.6,181.3
4/18/2017,4:00,6.5,191.8,14.1,197.1
4/18/2017,5:00,7.2,247.7,10.6,197.8
4/18/2017,6:00,5.4,308.7,8.4,203.7
4/18/2017,7:00,5.3,308.0,3.7,233.1
4/18/2017,8:00,5.4,305.2,2.9,250.0
4/18/2017,9:00,5.2,196.5,4.5,252.5
4/18/2017,10:00,5.8,251.3,5.1,247.1
4/18/2017,11:00,5.8,359.4,5.0,264.4
4/18/2017,12:00,4.9,0.5,5.8,278.0
4/18/2017,13:00,2.5,94.4,6.0,272.0
4/18/2017,14:00,4.9,248.4,6.0,265.9
4/18/2017,15:00,2.8,351.9,5.7,278.7
4/18/2017,16:00,2.8,315.0,5.5,280.4
4/18/2017,17:00,3.0,297.0,5.2,286.3
4/18/2017,18:00,4.2,274.5,4.6,300.8
4/18/2017,19:00,2.7,257.4,4.9,314.2
4/18/2017,20:00,4.3,217.8,3.6,331.2
4/18/2017,21:00,1.6,89.8,2.0,27.2
4/18/2017,22:00,1.0,57.7,2.9,42.2
4/18/2017,23:00,1.2,306.9,2.4,37.9
4/19/2017,0:00,3.0,51.0,1.8,188.3
4/19/2017,1:00,1.7,309.7,2.8,200.4
4/19/2017,2:00,2.0,196.9,3.9,191.5
4/19/2017,3:00,3.5,191.0,4.6,189.0
4/19/2017,4:00,3.4,359.7,4.7,192.1
4/19/2017,5:00,4.7,194.9,4.8,189.7
4/19/2017,6:00,4.8,116.2,5.2,185.8
4/19/2017,7:00,4.9,189.6,5.0,188.1
4/19/2017,8:00,5.4,201.1,5.1,195.4
4/19/2017,9:00,7.4,193.6,6.5,199.8
4/19/2017,10:00,8.7,194.6,7.8,198.0
4/19/2017,11:00,10.6,195.2,9.0,200.8
4/19/2017,12:00,11.0,249.8,10.4,207.9
4/19/2017,13:00,13.3,252.1,11.4,211.3
4/19/2017,14:00,13.2,207.2,12.5,214.8
4/19/2017,15:00,13.2,209.5,13.2,216.8
4/19/2017,16:00,13.4,210.8,13.2,217.1
4/19/2017,17:00,12.4,211.6,12.9,216.7
4/19/2017,18:00,12.6,213.6,11.9,217.3
4/19/2017,19:00,12.8,211.4,9.8,213.6
4/19/2017,20:00,12.5,213.1,9.3,198.5
4/19/2017,21:00,10.9,210.3,9.4,200.5
4/19/2017,22:00,12.1,202.4,7.8,189.7
4/19/2017,23:00,11.9,195.5,8.0,190.7
4/20/2017,0:00,12.9,194.5,8.9,183.9
4/20/2017,1:00,13.1,190.0,9.6,174.2
4/20/2017,2:00,11.5,187.8,9.5,170.9
4/20/2017,3:00,11.7,191.4,8.7,178.4
4/20/2017,4:00,11.7,186.4,7.9,187.4
4/20/2017,5:00,10.2,246.7,8.0,194.5
4/20/2017,6:00,9.7,192.8,7.7,188.3
4/20/2017,7:00,9.3,197.8,8.0,196.4
4/20/2017,8:00,11.7,198.3,8.6,201.9
4/20/2017,9:00,11.4,202.7,10.5,204.9
4/20/2017,10:00,12.4,202.4,12.8,203.6
4/20/2017,11:00,16.2,195.3,16.0,204.1
4/20/2017,12:00,18.0,196.6,17.2,209.1
4/20/2017,13:00,20.2,201.7,17.3,212.5
4/20/2017,14:00,18.3,211.0,16.6,211.9
4/20/2017,15:00,18.0,210.7,16.4,208.4
4/20/2017,16:00,16.6,208.6,15.9,210.3
4/20/2017,17:00,16.8,202.8,15.3,225.2
4/20/2017,18:00,17.4,203.1,11.0,253.1
4/20/2017,19:00,17.0,205.3,10.2,258.9
4/20/2017,20:00,13.4,207.2,9.5,265.9
4/20/2017,21:00,13.8,215.5,9.3,272.4
4/20/2017,22:00,14.5,201.6,8.8,270.9
4/20/2017,23:00,13.9,205.0,7.6,274.0
4/21/2017,0:00,11.3,206.8,4.5,308.7
4/21/2017,1:00,5.2,280.6,3.9,305.3
4/21/2017,2:00,3.3,304.4,3.4,294.2
4/21/2017,3:00,3.6,33.3,2.6,303.4
4/21/2017,4:00,5.5,20.6,2.3,323.2
4/21/2017,5:00,5.7,18.3,1.8,328.6
4/21/2017,6:00,3.4,42.3,1.5,12.7
4/21/2017,7:00,1.7,299.4,2.8,349.2
4/21/2017,8:00,6.1,53.8,1.6,331.8
4/21/2017,9:00,7.2,301.1,1.5,3.2
4/21/2017,10:00,6.0,4.5,1.4,319.1
4/21/2017,11:00,4.7,6.5,1.9,285.9
4/21/2017,12:00,4.0,34.7,3.2,278.3
4/21/2017,13:00,2.7,304.6,4.5,278.1
4/21/2017,14:00,1.1,9.7,5.6,290.8
4/21/2017,15:00,2.5,346.5,6.6,294.5
4/21/2017,16:00,1.5,18.2,7.7,301.2
4/21/2017,17:00,1.9,32.4,8.0,308.6
4/21/2017,18:00,2.2,7.3,7.9,319.4
4/21/2017,19:00,3.9,2.8,6.7,328.0
4/21/2017,20:00,3.1,353.4,7.4,338.8
4/21/2017,21:00,3.5,33.4,7.8,341.9
4/21/2017,22:00,6.0,32.3,8.0,350.1
4/21/2017,23:00,8.1,38.8,8.6,358.8
4/22/2017,0:00,10.0,42.2,9.8,39.9
4/22/2017,1:00,8.2,34.1,9.9,37.5
4/22/2017,2:00,8.8,43.8,9.9,35.9
4/22/2017,3:00,9.2,41.5,9.8,34.6
4/22/2017,4:00,9.6,41.3,10.0,34.5
4/22/2017,5:00,8.7,38.5,10.2,34.3
4/22/2017,6:00,8.5,35.4,10.1,34.0
4/22/2017,7:00,9.4,36.4,9.5,32.5
4/22/2017,8:00,8.3,31.0,8.7,31.7
4/22/2017,9:00,6.8,21.6,8.4,34.7
4/22/2017,10:00,7.3,31.5,8.1,37.9
4/22/2017,11:00,7.8,29.0,7.0,39.3
4/22/2017,12:00,7.6,28.9,5.6,43.2
4/22/2017,13:00,6.3,26.5,3.8,60.6
4/22/2017,14:00,6.3,37.0,2.5,56.3
4/22/2017,15:00,7.2,24.4,2.2,20.1
4/22/2017,16:00,7.9,26.6,4.0,27.9
4/22/2017,17:00,7.4,24.5,6.8,11.0
4/22/2017,18:00,7.8,29.0,6.6,36.5
4/22/2017,19:00,9.0,29.9,8.9,42.7
4/22/2017,20:00,9.7,17.7,10.5,44.9
4/22/2017,21:00,12.3,2.1,10.3,43.3
4/22/2017,22:00,11.6,19.6,9.6,33.5
4/22/2017,23:00,12.6,38.5,8.7,19.7
4/23/2017,0:00,8.7,29.2,8.4,26.4
4/23/2017,1:00,6.3,30.4,8.1,17.0
4/23/2017,2:00,8.0,11.5,8.6,7.9
4/23/2017,3:00,5.3,43.6,8.9,5.7
4/23/2017,4:00,4.8,44.8,8.1,4.8
4/23/2017,5:00,3.2,31.4,7.9,357.4
4/23/2017,6:00,2.6,7.3,7.7,350.1
4/23/2017,7:00,1.6,334.0,6.1,355.2
4/23/2017,8:00,2.7,326.1,5.6,350.1
4/23/2017,9:00,1.8,33.1,5.0,337.8
4/23/2017,10:00,1.7,61.5,5.5,318.7
4/23/2017,11:00,1.6,9.3,6.0,308.6
4/23/2017,12:00,1.6,354.8,5.2,310.8
4/23/2017,13:00,4.5,336.0,4.6,309.3
4/23/2017,14:00,1.7,17.7,4.9,303.6
4/23/2017,15:00,2.3,122.0,5.3,305.1
4/23/2017,16:00,1.2,101.8,5.3,304.6
4/23/2017,17:00,1.9,144.9,5.5,304.9
4/23/2017,18:00,2.2,248.4,5.6,303.1
4/23/2017,19:00,3.3,307.5,6.6,305.3
4/23/2017,20:00,2.7,56.5,6.7,306.1
4/23/2017,21:00,3.1,253.7,5.9,310.2
4/23/2017,22:00,2.1,4.8,4.9,321.2
4/23/2017,23:00,2.1,267.3,2.7,339.6
4/24/2017,0:00,3.0,317.0,3.9,244.1
4/24/2017,1:00,4.4,192.8,2.9,226.0
4/24/2017,2:00,4.9,190.4,2.5,247.1
4/24/2017,3:00,4.7,213.2,2.6,269.9
4/24/2017,4:00,2.3,249.2,2.2,312.8
4/24/2017,5:00,2.7,226.5,1.9,11.8
4/24/2017,6:00,2.5,13.9,3.0,22.2
4/24/2017,7:00,4.4,20.7,4.4,34.0
4/24/2017,8:00,5.0,31.9,5.3,39.5
4/24/2017,9:00,5.7,46.5,6.2,40.3
4/24/2017,10:00,5.9,40.8,5.7,38.3
4/24/2017,11:00,6.0,40.3,5.0,39.9
4/24/2017,12:00,5.2,34.8,4.6,37.8
4/24/2017,13:00,3.7,36.9,4.5,36.8
4/24/2017,14:00,4.2,30.3,4.4,36.0
4/24/2017,15:00,3.8,34.3,3.5,9.6
4/24/2017,16:00,2.9,36.3,3.6,335.5
4/24/2017,17:00,4.4,12.9,4.5,349.8
4/24/2017,18:00,5.7,341.5,5.4,9.5
4/24/2017,19:00,4.6,340.5,7.2,348.6
4/24/2017,20:00,4.0,320.9,9.3,10.4
4/24/2017,21:00,6.1,46.2,8.7,33.5
4/24/2017,22:00,8.6,51.2,9.7,36.6
4/24/2017,23:00,7.5,41.8,9.8,32.7
4/25/2017,0:00,7.1,33.4,8.8,33.4
4/25/2017,1:00,6.3,24.6,8.2,32.9
4/25/2017,2:00,5.9,19.4,7.5,30.6
4/25/2017,3:00,6.0,22.1,7.5,34.2
4/25/2017,4:00,7.2,32.4,7.7,34.9
4/25/2017,5:00,6.8,29.8,7.8,33.8
4/25/2017,6:00,7.0,26.1,8.1,34.7
4/25/2017,7:00,6.7,23.1,7.8,29.0
4/25/2017,8:00,5.7,12.9,7.1,25.5
4/25/2017,9:00,6.0,17.2,7.1,27.9
4/25/2017,10:00,5.3,21.9,6.6,29.5
4/25/2017,11:00,5.8,21.6,5.8,32.4
4/25/2017,12:00,6.1,21.6,5.3,37.7
